J1,J2,J3,J4,J5,J6,X,Y,Z
105.01247527256345,-99.8635421672935,-79.288336096459,-50.936452220462655,21.76484413141671,-59.3816097246185,0.5454988095386193,0.0007326702103254808,1.1342183185242167
55.64181899220034,-54.048992432395245,-5.2107086490766505,125.02794542950335,-9.254412782751245,-218.59628005431358,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-32.97183615045009,80.39279923459384,49.44880070999139,-34.08403242987454,43.136251924555864,-258.1386339228294,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-155.87461530983828,109.2142018906817,10.018887353808566,-3.1376194269279267,-116.43806474358978,392.40691296527393,0.5454988095386193,0.0007326702103254808,1.1342183185242167
98.49965883518695,-52.734158711563296,25.887270828311415,83.91135795107556,116.33192978055712,90.50656911468059,0.5454988095386193,0.0007326702103254808,1.1342183185242167
68.71872201610805,-43.76480616562834,-42.39374268984031,69.25837834970889,78.43775428144986,-372.56530745995417,0.5454988095386193,0.0007326702103254808,1.1342183185242167
15.390603385823454,78.2772674758003,-100.4918431514301,-22.351980740619155,95.3479747988261,195.1519174013098,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-142.85082998650998,-7.3931305762222195,39.27372121669012,-100.47820800820972,-71.01316359273847,192.70800687379358,0.5454988095386193,0.0007326702103254808,1.1342183185242167
18.831433787030562,78.53616192885073,51.23138092980557,108.42774508842206,16.083270506402584,-239.21115361608133,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-104.2350131240535,53.81201760877147,-39.919856653883144,-141.35048892997565,-7.3570065925128745,-360.9610389114074,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-21.578903380485002,-22.40609784012915,21.803342901555254,14.521666233479607,69.40222935538728,-272.2016263388041,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-49.94316241690281,43.810227914223304,-49.82132775827088,36.76406425407475,2.9846584688450974,-356.23760292115725,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-133.25926682148986,-14.709914985430231,45.036011759833514,119.35181290307679,14.214693565231528,53.096461096373275,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-140.60824903404034,35.90854845097701,10.065346481710876,151.04251766722598,16.287289491465145,-397.06726035600815,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-40.01807225605161,-21.648630681566274,65.11177510681247,-91.50946559148451,-64.27261815438324,-163.60562703960034,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-164.92614244861454,-91.17867494945534,-39.35413539166849,-90.34109368822214,67.03441427700383,-66.24064039578019,0.5454988095386193,0.0007326702103254808,1.1342183185242167
162.1013625269257,41.15331881566618,-55.669306421928056,-86.23140358673697,-34.84523403237988,100.83047696395317,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-130.56160801364646,93.25759953909392,-60.84705457257867,-60.308770733227874,-37.88762865709883,32.576195651229966,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-119.72744983743429,-54.38032738528024,-10.923582461033234,-67.02149920447982,109.80424940944013,149.49795187712868,0.5454988095386193,0.0007326702103254808,1.1342183185242167
64.19663116958284,51.11489933355389,36.47706570907326,-42.35294193627968,-31.87752429971661,-103.76068908567026,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-26.92714354106684,-49.98456243461152,-1.0135040882895652,87.85444150447066,-50.181783587365445,-154.73900277128996,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-29.613716364901194,12.62052899095913,-94.61086753754083,-0.8934944746982296,-2.5085460664343486,204.92576913132268,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-153.44021597726248,-24.797728104616738,-58.49751442753791,51.89480712173565,96.4763229533819,-174.63374317293275,0.5454988095386193,0.0007326702103254808,1.1342183185242167
97.83310220339342,15.147735800070663,-36.971477962482865,-142.65819110629792,-98.26436212357032,-155.21706684938545,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-70.43804042355853,67.01966356026662,-77.42258713077248,76.20279460448921,100.63930063355807,178.83368243249686,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-69.14037201166138,47.48942548066222,25.07825268577949,-121.85025481703522,75.44599941614408,198.7169038668975,0.5454988095386193,0.0007326702103254808,1.1342183185242167
5.990773089939864,3.6395287300340726,-66.50341173761095,-71.29061945226366,27.493917632043832,371.4932880375761,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-132.59038479504989,-76.68101902430305,50.6108146095456,154.58647256647828,-105.81033880448076,-220.3710093952549,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-124.53198078704246,91.56110783069627,-41.349484073786186,-34.15195455289097,-34.96980534246913,-62.57875675563963,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-62.866915639534724,-79.76186998228125,20.325606127775956,135.09694173230412,78.6327923100769,-290.4115342449469,0.5454988095386193,0.0007326702103254808,1.1342183185242167
116.75552848993419,67.63622704376505,55.15860236730336,56.37319252704373,-8.729905507679163,352.89865250591595,0.5454988095386193,0.0007326702103254808,1.1342183185242167
31.177805931879874,-9.894419801448166,-27.97938867579174,76.88420404209813,-79.44413487880854,-88.45918850695386,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-137.71940040308476,-0.8636876020398319,54.05091003595649,-133.66235991912788,42.03133808222978,190.82027243768425,0.5454988095386193,0.0007326702103254808,1.1342183185242167
99.09355919830443,-53.35212635714498,-98.49086778395333,141.92210337929163,62.644231339388966,-155.00926860449854,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-11.740806731849403,49.12969788720142,7.595242242706561,-107.65249214446357,-101.45913112773968,-202.96570790765395,0.5454988095386193,0.0007326702103254808,1.1342183185242167
26.5883785661415,-7.821733537168555,16.047377209367156,33.05129737142414,-67.68708307637638,-137.03304021280525,0.5454988095386193,0.0007326702103254808,1.1342183185242167
115.07094668959968,-27.8040374155172,-60.93364009094238,41.700017674929455,92.468182495011,-145.07719777437327,0.5454988095386193,0.0007326702103254808,1.1342183185242167
132.01719076033623,-65.46615250038329,68.98303156487376,2.130822749765258,60.84417557924198,86.78590475007451,0.5454988095386193,0.0007326702103254808,1.1342183185242167
151.8966611459797,67.86204157956266,1.0745768680140628,-122.56919322766637,66.50250277759196,396.18974739151906,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-88.14596502862706,-8.74715941747462,62.095022807510844,47.476295818721894,-22.414071006564782,-353.62091037144313,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-101.93738021987281,102.56862694982365,-70.2759037509077,-109.44638067138885,80.50924374584955,-23.631847974790333,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-49.49732549470151,42.324812303065016,36.061084154397435,-123.77336768578687,66.02269379372117,-217.91227905925598,0.5454988095386193,0.0007326702103254808,1.1342183185242167
88.77695172876645,-14.467159616195673,-1.7153134126812688,118.84030828005388,-102.77787262194538,-267.2524261473425,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-0.4127366834231907,-59.54255028708593,23.275796338953683,23.03132669421865,3.380525766595909,127.53932043715167,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-75.82911697517196,-43.21351414963439,-52.45421549051328,-64.40173284152507,48.55627404513402,318.9124834835179,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-140.2514199456275,86.17425324562711,3.084567701516761,66.80156418265315,80.58569146329836,-161.0644017190732,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-18.95699334289975,-4.120567396940302,-85.0644461102666,11.660127204416739,-31.46813267853429,122.28034483855697,0.5454988095386193,0.0007326702103254808,1.1342183185242167
35.383541664566735,-56.293501133341195,3.5605994644590027,-27.107600521528127,38.76421776591832,-299.21627351779307,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-126.21653990454907,46.018807461925775,-88.32121050067676,22.290759120149175,16.154330948156343,340.6836587543854,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-82.99227052883087,51.31250433985119,-17.30784194776065,-89.88062787009949,13.42195774524518,292.8127440255606,0.5454988095386193,0.0007326702103254808,1.1342183185242167
86.23587966700953,-29.02442052711703,45.859164614853455,145.77634505200666,-29.02078244732725,-247.13970793730536,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-162.23492081824406,-8.025633458337111,-79.10824769225027,-63.00071846353447,-31.99390384792538,-114.62114868806441,0.5454988095386193,0.0007326702103254808,1.1342183185242167
126.2193517106536,-32.311166651372645,41.468537564921974,-80.95166196976763,119.82058119614285,-184.8409065939764,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-144.34113580906921,-18.597276934852772,-100.34979468458846,-158.6637430067516,56.373205528280124,-348.35602298691794,0.5454988095386193,0.0007326702103254808,1.1342183185242167
139.58728516378517,22.841712325673427,-9.24392051914046,-120.2881383120577,-46.07716416989484,399.06700721369907,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-142.4659056581068,-101.6327640669004,-45.64028410974707,-30.783550230989363,62.173023778984174,-295.13605864371374,0.5454988095386193,0.0007326702103254808,1.1342183185242167
54.487944094766874,-74.10409761342717,30.23327985025429,-63.35880178777934,78.49939819180216,-265.4351248837342,0.5454988095386193,0.0007326702103254808,1.1342183185242167
4.231969398289266,81.94129531840755,-4.444466014965727,66.5426260248627,47.85177051314929,295.89624109947886,0.5454988095386193,0.0007326702103254808,1.1342183185242167
162.74550265575476,28.061977367676178,-56.751697618286315,11.246150780892435,-107.73635806913474,-382.7372660929037,0.5454988095386193,0.0007326702103254808,1.1342183185242167
57.80581872706412,-82.40941249377065,-79.67447114549411,106.35978829547503,-109.79929123104789,101.09822860959656,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-145.95949153451306,10.957130318019566,-82.12218720493415,-44.080914591268225,72.07261818700255,315.1267695274248,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-6.113609235180149,-65.16365112082576,58.50669306457024,80.48152822929211,27.557444290048636,-100.05230800665441,0.5454988095386193,0.0007326702103254808,1.1342183185242167
39.831516255682686,-0.30087473459342107,-93.81588211740876,-113.15790546417685,-42.5942799636702,182.1109940935745,0.5454988095386193,0.0007326702103254808,1.1342183185242167
30.337983622087535,78.51205770165822,22.033403219025075,-96.3802253167367,-21.65507095546903,-278.6917293537842,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-15.43722052024836,-2.216266432597024,-89.46183355328188,70.64854030685507,119.99431948730665,-339.382635000031,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-69.46466803326963,107.65268309010366,27.28062925215366,129.2097991746001,19.127852380196146,-329.5440846258473,0.5454988095386193,0.0007326702103254808,1.1342183185242167
134.93100556252455,37.31868288254847,62.45406906650595,-47.69486165363898,-81.36887010389472,291.40477741653194,0.5454988095386193,0.0007326702103254808,1.1342183185242167
119.38524091478371,-94.68918928579316,-102.5710711156022,137.6837659649982,15.918813948297583,-4.592548211882956,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-163.93656586117552,-64.87119784552152,-107.76378628673933,-74.61599060523471,107.55609708256517,-197.53984379503012,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-88.50955652532396,72.85729523131829,-65.19903418911169,-87.79939560902878,79.23336446146277,-290.0919590006434,0.5454988095386193,0.0007326702103254808,1.1342183185242167
69.04148704735204,-84.99909687511342,44.20676309946191,25.996655719189476,-31.530706590457115,353.0824934875019,0.5454988095386193,0.0007326702103254808,1.1342183185242167
159.98366416414785,-29.128233946519387,-0.2619016707166537,4.06047985908387,104.47679046337237,135.72457413189454,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-15.764118767668094,-12.646325224682073,18.639637754120827,35.57801963436077,49.23322546177468,-234.40188506164566,0.5454988095386193,0.0007326702103254808,1.1342183185242167
153.09829350717888,48.725928657536855,-46.71771354211408,-79.42032533706524,39.55574828893859,33.847011959317115,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-35.38137934825343,13.15496123507829,-4.312373659317046,-40.40733940439378,-73.54380746602202,-351.6384721980872,0.5454988095386193,0.0007326702103254808,1.1342183185242167
94.8680156617151,61.25132824466908,-56.16225245641207,-19.175334946767606,23.714041410044416,30.95068161745405,0.5454988095386193,0.0007326702103254808,1.1342183185242167
60.12987352083394,42.02885657018862,-35.93882707569989,-126.677330545037,25.353375492633745,-272.0511833362391,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-21.329360906478485,2.70201389866115,-62.30912899618629,128.74707842705294,16.788013266358007,-349.7059946414886,0.5454988095386193,0.0007326702103254808,1.1342183185242167
99.84072976903184,-39.592831306263506,-40.9351713232105,-19.22788496666911,46.91579488384994,-141.36455706724303,0.5454988095386193,0.0007326702103254808,1.1342183185242167
52.717152274085464,-61.3277936763071,-56.1023227158769,-16.531090504469688,12.07325164615213,-57.12688156916562,0.5454988095386193,0.0007326702103254808,1.1342183185242167
135.84115430622677,-4.003209761240143,-45.81202135501444,84.8908774041762,64.60518285238734,-59.785396729092724,0.5454988095386193,0.0007326702103254808,1.1342183185242167
134.65946723055225,-2.538110629165999,-5.71335218303976,-157.02544339419194,90.27683708127788,373.59037890514196,0.5454988095386193,0.0007326702103254808,1.1342183185242167
103.27441340404647,61.79289807575938,18.004947964161033,133.05935142613748,61.5928905712349,142.870548971301,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-131.37681049601065,-15.18386149049718,46.36466254551436,50.11467860925495,-23.614734439664147,254.92719918806267,0.5454988095386193,0.0007326702103254808,1.1342183185242167
60.914840211334734,62.51484293023793,-32.87726136154457,145.7047677018016,-33.341883735964785,-320.52488612726444,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-150.0148806007484,-45.458618793459635,45.8512308820919,-104.64933483906304,95.90864868379947,-270.959085000663,0.5454988095386193,0.0007326702103254808,1.1342183185242167
113.30840539511945,88.08477161135517,8.750755901081803,70.54406022137886,63.78689189074643,-7.341589154989663,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-61.54992418951586,-89.3113786468667,-17.087519118229167,127.75885606156885,-81.32614596150675,-129.93759178046088,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-27.63325978899624,67.50315955206241,-50.08672368360332,-18.751597592562604,49.27249345068674,234.89875973094672,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-139.08438941204253,-3.0586297274892615,62.33931463674821,155.5835309189111,110.43543497218471,-53.26443410866517,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-9.710496274210016,-55.34330059703347,-2.8115715660529617,-59.60020214389097,53.849864689522235,44.11545613265713,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-44.73809652974154,60.86035325876554,-72.11834443049271,136.7666190875173,-111.25487304963029,83.05082775071435,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-65.31774458723133,-26.42139627975473,-17.713245606625463,-95.20856898001907,-113.2353349727421,-385.12788420365763,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-161.74000949547738,64.11783970257292,-53.6393260777905,-122.68845293371254,114.96617837309634,-347.3233862740779,0.5454988095386193,0.0007326702103254808,1.1342183185242167
125.87681074623396,-90.55059842141546,-56.71051949647524,113.66007332094944,113.29608248729761,253.72743103343976,0.5454988095386193,0.0007326702103254808,1.1342183185242167
112.89164882066365,45.8773650492293,43.36478663731154,-2.688501376317049,102.94786279077928,-230.41227885369437,0.5454988095386193,0.0007326702103254808,1.1342183185242167
95.17837724252422,-98.11599307500572,-73.95616480160456,-55.089237737819516,-0.6916138492261439,-390.15646352991683,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-14.772123392091146,-40.05353378306965,-59.62370649779413,-77.54691903501552,-97.47063189479123,-155.74992336927193,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-104.41281042667903,101.16762864217296,-38.89496553055241,132.9269540004235,90.1928623182582,309.22744482992573,0.5454988095386193,0.0007326702103254808,1.1342183185242167
155.27197026073173,-48.23283558271064,17.038774504288725,-152.5456140512842,-114.74877681653061,-186.3332525274009,0.5454988095386193,0.0007326702103254808,1.1342183185242167
131.12439906610763,-93.789020251588,-32.26968121383737,134.36421913053033,-82.0559576889759,-198.44677520241117,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-16.12490873943341,-37.890125255444005,-20.785976445426442,127.09095169564534,12.724448911582783,82.83516404787338,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-63.85227949926089,8.608927194721886,-41.70733012095852,155.05086430159673,-31.34621298670241,38.85937970162922,0.5454988095386193,0.0007326702103254808,1.1342183185242167
134.8752127823766,-1.7126247542144313,-54.926823760959515,-131.74991002845417,-105.30639677589468,-129.32521586568538,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-115.56774715087778,-31.896332450916006,-28.166745445114955,-122.41050787360642,-114.18697323267483,271.7220105228563,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-40.61066922680867,38.302136191141614,-15.250864349521649,71.04265353432751,-13.93111079559364,308.7482041252134,0.5454988095386193,0.0007326702103254808,1.1342183185242167
67.58775896986526,45.609745822865875,50.57403422398605,-28.803257603933332,-43.06047734385076,-255.91934174975765,0.5454988095386193,0.0007326702103254808,1.1342183185242167
98.35253825693968,-91.2179665768582,52.79836825594876,-2.2621949130753194,-91.01593011983732,246.30015283151158,0.5454988095386193,0.0007326702103254808,1.1342183185242167
108.47055619917722,32.159067418871786,-98.04360389232,-9.944991478931172,117.22786793764269,177.43904544195198,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-33.11497731047447,-65.99820131400199,52.360112845605585,28.921010722174913,-84.38630719125602,-231.1728343527287,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-149.2754715728061,-23.25063636147695,-82.23256693255843,-82.89663461415302,-32.74229582155573,-149.11855054362402,0.5454988095386193,0.0007326702103254808,1.1342183185242167
64.25263574502523,-37.83077180417453,50.52401409999149,-62.289704075407144,42.21881853586183,-69.61553834749026,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-16.95498727952898,-1.6955927394868553,-93.84775917075369,80.79665771142871,-67.49359264516644,120.24335544983614,0.5454988095386193,0.0007326702103254808,1.1342183185242167
38.26596189176689,-31.033419856817872,-92.36306205052408,82.19370983611998,-105.88244895331809,-259.90663535487596,0.5454988095386193,0.0007326702103254808,1.1342183185242167
67.13206447349529,-51.693875981206915,-90.56602053337642,66.80994735354088,4.164310856944553,-131.49788215103052,0.5454988095386193,0.0007326702103254808,1.1342183185242167
114.90692653309947,75.65035265084765,-68.50776289844637,-60.629623640468324,-21.78949189726714,-272.7618464355297,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-37.45991747191846,57.02919271972232,36.48164363596274,-90.70440477783973,-108.06932673180714,-183.5972946497094,0.5454988095386193,0.0007326702103254808,1.1342183185242167
100.20471667643301,76.02338672548606,25.96099708863818,-137.04094024946858,13.111492601888642,156.03744524104843,0.5454988095386193,0.0007326702103254808,1.1342183185242167
81.75513911653425,28.196608306860014,-70.81128813898908,-136.27598520760657,111.94556734116466,-46.77605764225541,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-119.30863709692524,95.48140216386582,-51.40129918221372,122.8902712163275,-117.07734428492138,161.4767271509926,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-134.0278274897401,-109.63647740817194,-75.02275913412129,-28.73546316454565,-20.720019578242074,-16.527295732488028,0.5454988095386193,0.0007326702103254808,1.1342183185242167
97.0639986992889,40.75727097743592,63.97501367553849,-59.66627107175363,-22.67143360677332,37.355102349597246,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-39.748885721567234,77.05512829860814,-1.8776937327917267,-130.62336567460275,15.256455193826952,390.3575584670979,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-27.51024368000688,-44.04047389752833,-91.5208072859447,123.3018803192673,27.825816725081012,-362.8330300463121,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-35.95396645744941,-67.69920690792623,26.027941561054064,113.69197224878832,46.59598256521042,366.36115060183147,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-79.88367800689386,85.09306224010592,-59.987140982191114,34.5070187138237,-8.028485880701666,-185.91795951979753,0.5454988095386193,0.0007326702103254808,1.1342183185242167
80.40367888921986,-104.52396098598827,-53.44820300690968,99.88748467825991,-80.84986723770405,348.1916611376853,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-132.04452400850724,107.38646803777522,-42.773690787740364,71.8151448456176,-54.57482740905918,-327.21407471107466,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-110.89277260692805,-34.959464064751785,50.75762149435914,21.34661348819742,-96.88909845014403,237.98389354975325,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-163.14753854823599,-50.55864643899933,19.349900042596175,40.95952705853563,77.69070505095041,369.5872576657107,0.5454988095386193,0.0007326702103254808,1.1342183185242167
42.086675694338425,18.685979309327365,-30.219456544628855,101.99794206173584,61.050142810526495,-114.07595870463183,0.5454988095386193,0.0007326702103254808,1.1342183185242167
117.63584098704501,-35.99402239233419,-50.23850592776955,-74.38268008350896,3.445939450843923,-310.99237313854917,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-155.20098278367436,-40.59469118553447,-35.68613997335433,18.680663410594434,47.00116771860044,-41.93778426334774,0.5454988095386193,0.0007326702103254808,1.1342183185242167
-90.82285701205943,-20.29426325283957,-96.5848175396159,52.19161964886948,2.9054061444899872,-219.18277179181737,0.5454988095386193,0.0007326702103254808,1.1342183185242167
111.0255549118624,-43.18228641240954,-105.73540908433785,-129.59390513435403,39.195733075460936,259.4126478419523,0.5454988095386193,0.0007326702103254808,1.1342183185242167
